ott_id,species_name,ott_accepted_name,ott_unique_name,taxon_rank,kingdom,phylum,class,order,family,genus,major_clades,full_lineage,ncbi_taxid,gbif_id,irmng_id,ncbi_name,ncbi_family,ncbi_order,ncbi_class,ncbi_confirms_family,chromosome_number_1n,chromosome_number_2n,flag_chromosome_conflict,n_map_records,source_species_string,source_ott_id,source_supergroup,source_group,source_class,source_order,source_family,ott_match_score,flag_ott_id_changed,ott_change_type,ott_change_note,flag_name_is_synonym,flag_fuzzy_match,flag_not_species_rank,flag_unresolved,flag_source_family_differs,source_family_issue,flag_duplicate_taxon,duplicate_taxon_note,eukaryote_supergroup
ott23821,Hieracium,Hieracium,Hieracium,genus,Chloroplastida,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,,asterids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Spermatophyta,Hieraciinae; Cichorieae; Cichorioideae; Asteraceae; Asterales; campanulids; asterids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,102745,3134951,1364265,Hieracium,Asteraceae,Asterales,Magnoliopsida,True,18,36,False,1,Hieracium_,711719,Archaeplastida,Plants,Eudicots,Asterales,Asteraceae,1.0,True,same_genus_diff_species,Stored id was 'Hieracium mixtum'; name now resolves to 'Hieracium'.,False,False,True,False,False,,False,,Chloroplastida
ott408328,Hippoglossus hippoglossus,Hippoglossus hippoglossus,Hippoglossus hippoglossus,species,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,Hippoglossus,Carangaria; Percomorphaceae; Euacanthomorphacea; Ctenosquamata; Eurypterygia; Neoteleostei,Hippoglossus; Pleuronectidae; Pleuronectoidei; Pleuronectiformes; Carangaria; Percomorphaceae; Euacanthomorphacea; Acanthomorphata; Ctenosquamata; Eurypterygia; Neoteleostei; Euteleosteomorpha; Clupeocephala; Osteoglossocephalai; Teleostei; Neopterygii; Actinopteri; Actinopterygii; Euteleostomi; Teleostomi; Gnathostomata; Vertebrata; Craniata; Chordata; Deuterostomia; Bilateria; Eumetazoa; Metazoa; Holozoa; Opisthokonta; Eukaryota; cellular organisms; life,8267,2409218,10832857,Hippoglossus hippoglossus,Pleuronectidae,Pleuronectiformes,Actinopteri,True,24,48,False,1,Hippoglossus_hippoglossus,408328,Opisthokonta ,Animals,Actinopterygii,Pleuronectiformes,Pleuronectinae,1.0,False,,,False,False,False,False,True,typo/spelling in source file,False,,Metazoa
ott770315,Homo sapiens,Homo sapiens,Homo sapiens,species,Metazoa,Chordata,Mammalia,,Hominidae,Homo,Primates; Primatomorpha; Boreoeutheria; Eutheria; Amniota; Dipnotetrapodomorpha,Homo; Homininae; Hominidae; Hominoidea; Catarrhini; Simiiformes; Haplorrhini; Primates; Primatomorpha; Euarchontoglires; Boreoeutheria; Eutheria; Theria; Mammalia; Amniota; Tetrapoda; Dipnotetrapodomorpha; Sarcopterygii; Euteleostomi; Teleostomi; Gnathostomata; Vertebrata; Craniata; Chordata; Deuterostomia; Bilateria; Eumetazoa; Metazoa; Holozoa; Opisthokonta; Eukaryota; cellular organisms; life,9606,2436436,10857762,Homo sapiens,Hominidae,Primates,Mammalia,True,48,96,False,1,Homo_sapiens,770315,Opisthokonta ,Animals,Mammalia,Primates,Hominidae,1.0,False,,,False,False,False,False,False,,False,,Metazoa
ott657948,Hordeum vulgare,Hordeum vulgare,Hordeum vulgare,species,Chloroplastida,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Triticodae; BOP clade; commelinids; Mesangiospermae; Spermatophyta; Euphyllophyta,Hordeum; Hordeinae; Triticeae; Triticodae; Pooideae; BOP clade; Poaceae; Poales; commelinids; Petrosaviidae; Liliopsida; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,4513,2706056,11233263,Hordeum vulgare,Poaceae,Poales,Magnoliopsida,True,7,14,False,1,Hordeum_vulgare,657948,Archaeplastida,Plants,Monocots,Poales,Poaceae,1.0,False,,,False,False,False,False,False,,False,,Chloroplastida
ott84020,Humulus lupulus,Humulus lupulus,Humulus lupulus,species,Chloroplastida,Tracheophyta,Magnoliopsida,Rosales,Cannabaceae,Humulus,fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae,Humulus; Cannabaceae; Rosales; fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,3486,2984535,10697368,Humulus lupulus,Cannabaceae,Rosales,Magnoliopsida,True,10,20,False,1,Humulus_lupulus,84020,Archaeplastida,Plants,Eudicots,Rosales,Cannabaceae,1.0,False,,,False,False,False,False,False,,False,,Chloroplastida
ott677266,Hyla aborea,Hyla arborea,Hyla arborea,species,Metazoa,Chordata,Amphibia,Anura,Hylidae,Hyla,Dipnotetrapodomorpha; Euteleostomi; Teleostomi; Deuterostomia; Bilateria; Eumetazoa,Hyla; Hylini; Hylinae; Hylidae; Hyloidea; Neobatrachia; Anura; Batrachia; Amphibia; Tetrapoda; Dipnotetrapodomorpha; Sarcopterygii; Euteleostomi; Teleostomi; Gnathostomata; Vertebrata; Craniata; Chordata; Deuterostomia; Bilateria; Eumetazoa; Metazoa; Holozoa; Opisthokonta; Eukaryota; cellular organisms; life,121869,2427573,10231592,Hyla arborea,Hylidae,Anura,Amphibia,True,12,24,False,1,Hyla_aborea,3619928,Opisthokonta ,Animals,Amphibia,Anura,Hylidae,0.9166666865348816,True,same_genus_diff_species,Stored id was 'Hyla europaea'; name now resolves to 'Hyla arborea'.,False,True,False,False,False,,False,,Metazoa
ott35786,Hypophthalmichthys molitrix,Hypophthalmichthys molitrix,Hypophthalmichthys molitrix,species,Metazoa,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Hypophthalmichthys,Otophysi; Clupeocephala; Osteoglossocephalai; Euteleostomi; Teleostomi; Deuterostomia,Hypophthalmichthys; Cyprinidae; Cyprinoidei; Cypriniformes; Cypriniphysae; Otophysi; Ostariophysi; Otomorpha; Clupeocephala; Osteoglossocephalai; Teleostei; Neopterygii; Actinopteri; Actinopterygii; Euteleostomi; Teleostomi; Gnathostomata; Vertebrata; Craniata; Chordata; Deuterostomia; Bilateria; Eumetazoa; Metazoa; Holozoa; Opisthokonta; Eukaryota; cellular organisms; life,13095,2362473,11305206,Hypophthalmichthys molitrix,Xenocyprididae,Cypriniformes,Actinopteri,False,24,8,False,1,Hypophthalmichthys_molitrix,35786,Opisthokonta ,Animals,Actinopterygii,Cypriniformes,Cyprinidae,1.0,False,,,False,False,False,False,False,,False,,Metazoa
ott762099,Hypsizygus marmoreus,Hypsizygus marmoreus,Hypsizygus marmoreus,species,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lyophyllaceae,Hypsizygus,h2007-1; h2007-2; Nucletmycea; Opisthokonta; cellular organisms; life,Hypsizygus; Lyophyllaceae; Agaricales; Agaricomycetes; Agaricomycotina; Basidiomycota; Dikarya; h2007-1; h2007-2; Fungi; Nucletmycea; Opisthokonta; Eukaryota; cellular organisms; life,39966,2530653,,Hypsizygus marmoreus,Lyophyllaceae,Agaricales,Agaricomycetes,True,11,22,False,1,Hypsizygus_marmoreus,762099,Opisthokonta ,Fungi,Agaricomycetes,Agaricales,Tricholomataceae,1.0,False,,,False,False,False,False,True,genuine taxonomic revision or error,False,,Fungi
ott351029,Hyriopsis cumingii,Hyriopsis cumingii,Hyriopsis cumingii,species,Metazoa,Mollusca,Bivalvia,Unionida,Unionidae,Hyriopsis,Lophotrochozoa; Protostomia; Bilateria; Eumetazoa; Holozoa; Opisthokonta,Hyriopsis; Unionidae; Unionoidea; Unionida; Palaeoheterodonta; Bivalvia; Mollusca; Lophotrochozoa; Protostomia; Bilateria; Eumetazoa; Metazoa; Holozoa; Opisthokonta; Eukaryota; cellular organisms; life,165450,9666001,,Sinohyriopsis cumingii,Unionidae,Unionida,Bivalvia,True,19,38,False,1,Hyriopsis_cumingii,351029,Opisthokonta ,Animals,Bivalvia,Unionida,Unionidae,1.0,False,,,False,False,False,False,False,,False,,Metazoa
ott701523,Ictalurus punctatus,Ictalurus punctatus,Ictalurus punctatus,species,Metazoa,Chordata,Actinopteri,Siluriformes,Ictaluridae,Ictalurus,Otophysi; Clupeocephala; Osteoglossocephalai; Euteleostomi; Teleostomi; Deuterostomia,Ictalurus; Ictaluridae; Siluroidei; Siluriformes; Characiphysae; Otophysi; Ostariophysi; Otomorpha; Clupeocephala; Osteoglossocephalai; Teleostei; Neopterygii; Actinopteri; Actinopterygii; Euteleostomi; Teleostomi; Gnathostomata; Vertebrata; Craniata; Chordata; Deuterostomia; Bilateria; Eumetazoa; Metazoa; Holozoa; Opisthokonta; Eukaryota; cellular organisms; life,7998,5202520,10453294,Ictalurus punctatus,Ictaluridae,Siluriformes,Actinopteri,True,29,58,False,1,Ictalurus_punctatus,701523,Opisthokonta ,Animals,Actinopterygii,Siluriformes,Ictaluridae,1.0,False,,,False,False,False,False,False,,False,,Metazoa
ott1071040,Ipomoea batatas,Ipomoea batatas,Ipomoea batatas,species,Chloroplastida,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,lamiids; asterids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae,Ipomoea; Ipomoeeae; Convolvulaceae; Solanales; lamiids; asterids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,4120,2928551,11163862,Ipomoea batatas,Convolvulaceae,Solanales,Magnoliopsida,True,90,180,False,1,Ipomoea_batatas,1071040,Archaeplastida,Plants,Eudicots,Solanales,Convolvulaceae,1.0,False,,,False,False,False,False,False,,False,,Chloroplastida
ott253311,Ischnura elegans,Ischnura elegans,Ischnura elegans,species,Metazoa,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,Dicondylia; Pancrustacea; Mandibulata; Panarthropoda; Ecdysozoa; Protostomia,Ischnura; Coenagrionidae; Coenagrionoidea; Zygoptera; Odonata; Palaeoptera; Pterygota; Dicondylia; Insecta; Hexapoda; Pancrustacea; Mandibulata; Arthropoda; Panarthropoda; Ecdysozoa; Protostomia; Bilateria; Eumetazoa; Metazoa; Holozoa; Opisthokonta; Eukaryota; cellular organisms; life,197161,1423395,10910797,Ischnura elegans,Coenagrionidae,Odonata,Insecta,True,14,28,False,1,Ischnura_elegans,253311,Opisthokonta ,Animals,Insecta,Odonata,Coenargrionidae,1.0,False,,,False,False,False,False,True,typo/spelling in source file,False,,Metazoa
ott621065,Ixodes scapularis,Ixodes scapularis,Ixodes scapularis,species,Metazoa,Arthropoda,Arachnida,Ixodida,Ixodidae,Ixodes,Panarthropoda; Ecdysozoa; Protostomia; Bilateria; Eumetazoa; Holozoa,Ixodes; Ixodinae; Ixodidae; Ixodoidea; Ixodida; Parasitiformes; Acari; Arachnida; Chelicerata; Arthropoda; Panarthropoda; Ecdysozoa; Protostomia; Bilateria; Eumetazoa; Metazoa; Holozoa; Opisthokonta; Eukaryota; cellular organisms; life,6945,2182727,11048098,Ixodes scapularis,Ixodidae,Ixodida,Arachnida,True,15,30,False,1,Ixodes_scapularis,621065,Opisthokonta ,Animals,Arachnida,Ixodida,Ixodidae,1.0,False,,,False,False,False,False,False,,False,,Metazoa
ott916001,Jatropha curcas,Jatropha curcas,Jatropha curcas,species,Chloroplastida,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Jatropha,fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae,Jatropha; Jatropheae; Crotonoideae; Euphorbiaceae; Malpighiales; fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,180498,3072953,10238208,Jatropha curcas,Euphorbiaceae,Malpighiales,Magnoliopsida,True,11,22,False,1,Jatropha_curcas,916001,Archaeplastida,Plants,Eudicots,Malpighiales,Euphorbiaceae,1.0,False,,,False,False,False,False,False,,False,,Chloroplastida
ott138717,Juglans regia,Juglans regia,Juglans regia,species,Chloroplastida,Tracheophyta,Magnoliopsida,Fagales,Juglandaceae,Juglans,fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae,Juglans; Juglandaceae; Fagales; fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,51240,3054368,11111698,Juglans regia,Juglandaceae,Fagales,Magnoliopsida,True,16,32,False,1,Juglans_regia,138717,Archaeplastida,Plants,Eudicots,Fagales,Juglandaceae,1.0,False,,,False,False,False,False,False,,False,,Chloroplastida
ott229709,Kryptolebias marmoratus,Kryptolebias marmoratus,Kryptolebias marmoratus,species,Metazoa,Chordata,Actinopteri,Cyprinodontiformes,,Kryptolebias,Ovalentaria; Percomorphaceae; Euacanthomorphacea; Ctenosquamata; Eurypterygia; Neoteleostei,Kryptolebias; Rivulidae; Aplocheiloidei; Cyprinodontiformes; Atherinomorphae; Ovalentaria; Percomorphaceae; Euacanthomorphacea; Acanthomorphata; Ctenosquamata; Eurypterygia; Neoteleostei; Euteleosteomorpha; Clupeocephala; Osteoglossocephalai; Teleostei; Neopterygii; Actinopteri; Actinopterygii; Euteleostomi; Teleostomi; Gnathostomata; Vertebrata; Craniata; Chordata; Deuterostomia; Bilateria; Eumetazoa; Metazoa; Holozoa; Opisthokonta; Eukaryota; cellular organisms; life,37003,2349291,10149738,Kryptolebias marmoratus,Rivulidae,Cyprinodontiformes,Actinopteri,,24,48,False,1,Kryptolebias_marmoratus,229709,Opisthokonta ,Animals,Actinopterygii,Cyprinodontiformes,Rivulidae,1.0,False,,,False,False,False,False,False,,False,,Metazoa
ott160616,Labeo rohita,Labeo rohita,Labeo rohita,species,Metazoa,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Labeo,Otophysi; Clupeocephala; Osteoglossocephalai; Euteleostomi; Teleostomi; Deuterostomia,Labeo; Cyprinidae; Cyprinoidei; Cypriniformes; Cypriniphysae; Otophysi; Ostariophysi; Otomorpha; Clupeocephala; Osteoglossocephalai; Teleostei; Neopterygii; Actinopteri; Actinopterygii; Euteleostomi; Teleostomi; Gnathostomata; Vertebrata; Craniata; Chordata; Deuterostomia; Bilateria; Eumetazoa; Metazoa; Holozoa; Opisthokonta; Eukaryota; cellular organisms; life,84645,5206083,11108471,Labeo rohita,Cyprinidae,Cypriniformes,Actinopteri,True,25,50,False,1,Labeo_rohita,160616,Opisthokonta ,Animals,Actinopterygii,Cypriniformes,Cyprinidae,1.0,False,,,False,False,False,False,False,,False,,Metazoa
ott985685,Laccaria bicolor,Laccaria bicolor,Laccaria bicolor,species,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hydnangiaceae,Laccaria,h2007-1; h2007-2; Nucletmycea; Opisthokonta; cellular organisms; life,Laccaria; Hydnangiaceae; Agaricales; Agaricomycetes; Agaricomycotina; Basidiomycota; Dikarya; h2007-1; h2007-2; Fungi; Nucletmycea; Opisthokonta; Eukaryota; cellular organisms; life,29883,2530973,10396376,Laccaria bicolor,Hydnangiaceae,Agaricales,Agaricomycetes,True,,,False,1,Laccaria_bicolor,985685,Opisthokonta ,Fungi,Agaricomycetes,Agaricales,Hydnangiaceae,1.0,False,,,False,False,False,False,False,,False,,Fungi
ott515700,Lactuca sativa,Lactuca sativa,Lactuca sativa,species,Chloroplastida,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Lactuca,asterids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Spermatophyta,Lactuca; Lactucinae; Cichorieae; Cichorioideae; Asteraceae; Asterales; campanulids; asterids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,4236,7403263,10209453,Lactuca sativa,Asteraceae,Asterales,Magnoliopsida,True,9,18,False,1,Lactuca_sativa,515700,Archaeplastida,Plants,Eudicots,Asterales,Asteraceae,1.0,False,,,False,False,False,False,False,,False,,Chloroplastida
ott264011,Lagerstroemia,Lagerstroemia,Lagerstroemia,genus,Chloroplastida,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,,malvids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae,Lythraceae; Myrtales; malvids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,122809,3188723,1061639,Lagerstroemia,Lythraceae,Myrtales,Magnoliopsida,True,24,48,False,1,Lagerstroemia_,838580,Archaeplastida,Plants,Eudicots,Myrtales,Lythraceae,1.0,True,same_genus_diff_species,Stored id was 'Lagerstroemia speciosa'; name now resolves to 'Lagerstroemia'.,False,False,True,False,False,,False,,Chloroplastida
ott679823,Larimichthys crocea,Larimichthys crocea,Larimichthys crocea,species,Metazoa,Chordata,Actinopteri,Perciformes,Sciaenidae,Larimichthys,Eupercaria; Percomorphaceae; Euacanthomorphacea; Ctenosquamata; Eurypterygia; Neoteleostei,Larimichthys; Sciaenidae; Percoidei; Perciformes; Eupercaria; Percomorphaceae; Euacanthomorphacea; Acanthomorphata; Ctenosquamata; Eurypterygia; Neoteleostei; Euteleosteomorpha; Clupeocephala; Osteoglossocephalai; Teleostei; Neopterygii; Actinopteri; Actinopterygii; Euteleostomi; Teleostomi; Gnathostomata; Vertebrata; Craniata; Chordata; Deuterostomia; Bilateria; Eumetazoa; Metazoa; Holozoa; Opisthokonta; Eukaryota; cellular organisms; life,215358,2400181,10453801,Larimichthys crocea,Sciaenidae,,Actinopteri,True,24,48,False,1,Larimichthys_crocea,679823,Opisthokonta ,Animals,Actinopterygii,Perciformes,Sciaenidae,1.0,False,,,False,False,False,False,False,,False,,Metazoa
ott154040,Larix kaempferi,Larix kaempferi,Larix kaempferi,species,Chloroplastida,Tracheophyta,,Pinales,Pinaceae,Larix,Acrogymnospermae; Spermatophyta; Euphyllophyta; Embryophyta; cellular organisms; life,Larix; Pinaceae; Pinales; Pinidae; Acrogymnospermae; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,54800,2686157,10595749,Larix kaempferi,Pinaceae,Pinales,Pinopsida,True,12,24,False,1,Larix_kaempferi,154040,Archaeplastida,Plants,Pinopsida,Pinales,Pinaceae,1.0,False,,,False,False,False,False,False,,False,,Chloroplastida
ott186480,Lateolabrax japonicus,Lateolabrax japonicus,Lateolabrax japonicus,species,Metazoa,Chordata,Actinopteri,Pempheriformes,Lateolabracidae,Lateolabrax,Eupercaria; Percomorphaceae; Euacanthomorphacea; Ctenosquamata; Eurypterygia; Neoteleostei,Lateolabrax; Lateolabracidae; Pempheriformes; Eupercaria; Percomorphaceae; Euacanthomorphacea; Acanthomorphata; Ctenosquamata; Eurypterygia; Neoteleostei; Euteleosteomorpha; Clupeocephala; Osteoglossocephalai; Teleostei; Neopterygii; Actinopteri; Actinopterygii; Euteleostomi; Teleostomi; Gnathostomata; Vertebrata; Craniata; Chordata; Deuterostomia; Bilateria; Eumetazoa; Metazoa; Holozoa; Opisthokonta; Eukaryota; cellular organisms; life,8164,2392025,11374186,Lateolabrax japonicus,Lateolabracidae,Acropomatiformes,Actinopteri,True,24,48,False,0,Lateolabrax_japonicus,186480,Opisthokonta ,Animals,Actinopterygii,Perciformes,Lateolabracidae,1.0,False,,,False,False,False,False,False,,False,,Metazoa
ott437601,Lates calcarifer,Lates calcarifer,Lates calcarifer,species,Metazoa,Chordata,Actinopteri,Acanthomorphata,Centropomidae,Lates,Carangaria; Percomorphaceae; Euacanthomorphacea; Ctenosquamata; Eurypterygia; Neoteleostei,Lates; Centropomidae; Carangaria; Percomorphaceae; Euacanthomorphacea; Acanthomorphata; Ctenosquamata; Eurypterygia; Neoteleostei; Euteleosteomorpha; Clupeocephala; Osteoglossocephalai; Teleostei; Neopterygii; Actinopteri; Actinopterygii; Euteleostomi; Teleostomi; Gnathostomata; Vertebrata; Craniata; Chordata; Deuterostomia; Bilateria; Eumetazoa; Metazoa; Holozoa; Opisthokonta; Eukaryota; cellular organisms; life,8187,2393172,11125159,Lates calcarifer,Centropomidae,,Actinopteri,True,24,48,False,1,Lates_calcarifer,6362446,Opisthokonta ,Animals,Actinopterygii,Perciformes,Latidae,1.0,True,stored_id_dead,Stored OTT id 6362446 no longer exists in the OTT taxonomy.,False,False,False,False,True,genuine taxonomic revision or error,False,,Metazoa
ott743052,Laupala,Laupala,Laupala,genus,Metazoa,Arthropoda,Insecta,Orthoptera,Gryllidae,,Dicondylia; Pancrustacea; Mandibulata; Panarthropoda; Ecdysozoa; Protostomia,Trigonidiinae; Gryllidae; Grylloidea; Gryllidea; Ensifera; Orthoptera; Polyneoptera; Neoptera; Pterygota; Dicondylia; Insecta; Hexapoda; Pancrustacea; Mandibulata; Arthropoda; Panarthropoda; Ecdysozoa; Protostomia; Bilateria; Eumetazoa; Metazoa; Holozoa; Opisthokonta; Eukaryota; cellular organisms; life,109023,1718410,1293598,Laupala,Trigonidiidae,Orthoptera,Insecta,False,8,16,False,1,Laupala,168740,Opisthokonta ,Animals,Insecta,Orthoptera ,Gryllidae,1.0,True,same_genus_diff_species,Stored id was 'Laupala molokaiensis'; name now resolves to 'Laupala'.,False,False,True,False,False,,False,,Metazoa
ott156245,Lens culinaris,Lens culinaris,Lens culinaris,species,Chloroplastida,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lens,IRL clade; Hologalegina; NPAAA clade; 50 kb inversion clade; fabids; rosids,Lens; Fabeae; IRL clade; Hologalegina; NPAAA clade; 50 kb inversion clade; Papilionoideae; Fabaceae; Fabales; fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,3864,5350010,10578748,Lens culinaris,Fabaceae,Fabales,Magnoliopsida,True,7,14,False,1,Lens_culinaris,6245,Archaeplastida,Plants,Eudicots,Fabales,Fabaceae,1.0,True,stored_id_dead,Stored OTT id 6245 no longer exists in the OTT taxonomy.,False,False,False,False,False,,False,,Chloroplastida
ott162647,Lentinula edodes,Lentinula edodes,Lentinula edodes,species,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Lentinula,h2007-1; h2007-2; Nucletmycea; Opisthokonta; cellular organisms; life,Lentinula; Omphalotaceae; Agaricales; Agaricomycetes; Agaricomycotina; Basidiomycota; Dikarya; h2007-1; h2007-2; Fungi; Nucletmycea; Opisthokonta; Eukaryota; cellular organisms; life,5353,2537743,10645731,Lentinula edodes,Omphalotaceae,Agaricales,Agaricomycetes,True,,,False,1,Lentinula_edodes,162647,Opisthokonta ,Fungi,Agaricomycetes,Agaricales,Marasmiaceae,1.0,False,,,False,False,False,False,True,genuine taxonomic revision or error,False,,Fungi
ott1028028,Lepisosteus oculatus,Lepisosteus oculatus,Lepisosteus oculatus,species,Metazoa,Chordata,Actinopteri,Semionotiformes,Lepisosteidae,Lepisosteus,Euteleostomi; Teleostomi; Deuterostomia; Bilateria; Eumetazoa; Holozoa,Lepisosteus; Lepisosteidae; Semionotiformes; Holostei; Neopterygii; Actinopteri; Actinopterygii; Euteleostomi; Teleostomi; Gnathostomata; Vertebrata; Craniata; Chordata; Deuterostomia; Bilateria; Eumetazoa; Metazoa; Holozoa; Opisthokonta; Eukaryota; cellular organisms; life,7918,2346692,10576375,Lepisosteus oculatus,Lepisosteidae,Semionotiformes,Actinopteri,True,29,58,False,1,Lepisosteus_oculatus,1028028,Opisthokonta ,Animals,Actinopterygii,Lepisosteiformes,Lepisosteidae,1.0,False,,,False,False,False,False,False,,False,,Metazoa
ott836783,Lepomis macrochirus,Lepomis macrochirus,Lepomis macrochirus,species,Metazoa,Chordata,Actinopteri,Centrarchiformes,Centrarchidae,Lepomis,Eupercaria; Percomorphaceae; Euacanthomorphacea; Ctenosquamata; Eurypterygia; Neoteleostei,Lepomis; Centrarchidae; Centrarchoidei; Centrarchiformes; Eupercaria; Percomorphaceae; Euacanthomorphacea; Acanthomorphata; Ctenosquamata; Eurypterygia; Neoteleostei; Euteleosteomorpha; Clupeocephala; Osteoglossocephalai; Teleostei; Neopterygii; Actinopteri; Actinopterygii; Euteleostomi; Teleostomi; Gnathostomata; Vertebrata; Craniata; Chordata; Deuterostomia; Bilateria; Eumetazoa; Metazoa; Holozoa; Opisthokonta; Eukaryota; cellular organisms; life,13106,2394503,11114625,Lepomis macrochirus,Centrarchidae,Centrarchiformes,Actinopteri,True,24,48,False,1,Lepomis_macrochirus,836783,Opisthokonta ,Animals,Actinopterygii,Perciformes,Centrarchidae,1.0,False,,,False,False,False,False,False,,False,,Metazoa
ott185597,Leptinotarsa decemlineata,Leptinotarsa decemlineata,Leptinotarsa decemlineata,species,Metazoa,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Leptinotarsa,Dicondylia; Pancrustacea; Mandibulata; Panarthropoda; Ecdysozoa; Protostomia,Leptinotarsa; Doryphorini; Chrysomelinae; Chrysomelidae; Chrysomeloidea; Cucujiformia; Polyphaga; Coleoptera; Holometabola; Neoptera; Pterygota; Dicondylia; Insecta; Hexapoda; Pancrustacea; Mandibulata; Arthropoda; Panarthropoda; Ecdysozoa; Protostomia; Bilateria; Eumetazoa; Metazoa; Holozoa; Opisthokonta; Eukaryota; cellular organisms; life,7539,1047536,,Leptinotarsa decemlineata,Chrysomelidae,Coleoptera,Insecta,True,18,36,False,1,Leptinotarsa_decemlineata,185597,Opisthokonta ,Animals,Insecta,Coleoptera,Chrysomelidae,1.0,False,,,False,False,False,False,False,,False,,Metazoa
ott1061491,Leptopilina clavipes,Leptopilina clavipes,Leptopilina clavipes,species,Metazoa,Arthropoda,Insecta,Hymenoptera,Figitidae,Leptopilina,Dicondylia; Pancrustacea; Mandibulata; Panarthropoda; Ecdysozoa; Protostomia,Leptopilina; Eucoilinae; Figitidae; Cynipoidea; Parasitoida; Apocrita; Hymenoptera; Holometabola; Neoptera; Pterygota; Dicondylia; Insecta; Hexapoda; Pancrustacea; Mandibulata; Arthropoda; Panarthropoda; Ecdysozoa; Protostomia; Bilateria; Eumetazoa; Metazoa; Holozoa; Opisthokonta; Eukaryota; cellular organisms; life,63434,4498084,,Leptopilina clavipes,Figitidae,Hymenoptera,Insecta,True,5,10,False,1,Leptopilina_clavipes,1061491,Opisthokonta ,Animals,Insecta,Hymenoptera,Figitidae,1.0,False,,,False,False,False,False,False,,False,,Metazoa
